Simülasyon süresi: 50 sn
Müşteri gelme aralığı: 4 sn
Tek seferde gelen toplam müşteri sayısı: 5
Tek seferde gelen önemli müşteri sayısı: 5

Yapılan toplam hesaplama sayısı: 4109
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 5 | Kazanç: 2
2585) Masa sayısı: 27 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 9
2586) Masa sayısı: 27 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 19
2587) Masa sayısı: 27 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 18
2588) Masa sayısı: 27 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 17
2589) Masa sayısı: 27 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 16
2590) Masa sayısı: 27 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 15
2591) Masa sayısı: 27 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -13
2592) Masa sayısı: 27 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 8
2593) Masa sayısı: 27 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 18
2594) Masa sayısı: 27 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 17
2595) Masa sayısı: 27 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 16
2596) Masa sayısı: 27 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 15
2597) Masa sayısı: 27 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 14
2598) Masa sayısı: 27 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -14
2599) Masa sayısı: 27 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 7
2600) Masa sayısı: 27 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 17
2601) Masa sayısı: 27 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 16
2602) Masa sayısı: 27 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 15
2603) Masa sayısı: 27 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 14
2604) Masa sayısı: 27 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 13
2605) Masa sayısı: 27 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -15
2606) Masa sayısı: 27 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 6
2607) Masa sayısı: 27 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 16
2608) Masa sayısı: 27 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 15
2609) Masa sayısı: 27 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 14
2610) Masa sayısı: 27 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 13
2611) Masa sayısı: 27 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 12
2612) Masa sayısı: 27 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -16
2613) Masa sayısı: 27 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 5
2614) Masa sayısı: 27 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 15
2615) Masa sayısı: 27 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 14
2616) Masa sayısı: 27 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 13
2617) Masa sayısı: 27 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 12
2618) Masa sayısı: 27 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 11
2619) Masa sayısı: 27 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -17
2620) Masa sayısı: 27 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 4
2621) Masa sayısı: 27 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 14
2622) Masa sayısı: 27 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 13
2623) Masa sayısı: 27 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 12
2624) Masa sayısı: 27 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 11
2625) Masa sayısı: 27 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 10
2626) Masa sayısı: 27 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -18
2627) Masa sayısı: 27 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 3
2628) Masa sayısı: 27 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 13
2629) Masa sayısı: 27 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 12
2630) Masa sayısı: 27 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 11
2631) Masa sayısı: 27 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 10
2632) Masa sayısı: 27 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 9
2633) Masa sayısı: 27 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -19
2634) Masa sayısı: 27 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 2
2635) Masa sayısı: 27 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 12
2636) Masa sayısı: 27 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 11
2637) Masa sayısı: 27 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 10
2638) Masa sayısı: 27 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 9
2639) Masa sayısı: 27 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 8
2640) Masa sayısı: 27 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -20
2641) Masa sayısı: 27 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 1
2642) Masa sayısı: 27 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 11
2643) Masa sayısı: 27 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 10
2644) Masa sayısı: 27 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 9
2645) Masa sayısı: 27 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 8
2646) Masa sayısı: 27 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 7
2647) Masa sayısı: 28 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 14 | Kazanç: -16
2648) Masa sayısı: 28 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 14 | Kazanç: -17
2649) Masa sayısı: 28 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 14 | Kazanç: -18
2650) Masa sayısı: 28 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 14 | Kazanç: -19
2651) Masa sayısı: 28 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 14 | Kazanç: -20
2652) Masa sayısı: 28 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 14 | Kazanç: -21
2653) Masa sayısı: 28 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 14 | Kazanç: -22
2654) Masa sayısı: 28 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -9
2655) Masa sayısı: 28 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 28 | Kazanç: -4
2656) Masa sayısı: 28 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 28 | Kazanç: -5
2657) Masa sayısı: 28 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 28 | Kazanç: -6
2658) Masa sayısı: 28 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 28 | Kazanç: -7
2659) Masa sayısı: 28 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 28 | Kazanç: -8
2660) Masa sayısı: 28 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 28 | Kazanç: -9
2661) Masa sayısı: 28 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -10
2662) Masa sayısı: 28 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 41 | Kazanç: 8
2663) Masa sayısı: 28 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 42 | Kazanç: 8
2664) Masa sayısı: 28 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 42 | Kazanç: 7
2665) Masa sayısı: 28 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 42 | Kazanç: 6
2666) Masa sayısı: 28 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 42 | Kazanç: 5
2667) Masa sayısı: 28 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 42 | Kazanç: 4
2668) Masa sayısı: 28 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -11
2669) Masa sayısı: 28 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 10
2670) Masa sayısı: 28 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 52 | Kazanç: 17
2671) Masa sayısı: 28 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 52 | Kazanç: 16
2672) Masa sayısı: 28 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 52 | Kazanç: 15
2673) Masa sayısı: 28 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 52 | Kazanç: 14
2674) Masa sayısı: 28 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 52 | Kazanç: 13
2675) Masa sayısı: 28 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -12
2676) Masa sayısı: 28 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 9
2677) Masa sayısı: 28 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 19
2678) Masa sayısı: 28 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 18
2679) Masa sayısı: 28 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 17
2680) Masa sayısı: 28 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 16
2681) Masa sayısı: 28 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 15
2682) Masa sayısı: 28 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -13
2683) Masa sayısı: 28 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 8
2684) Masa sayısı: 28 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 18
2685) Masa sayısı: 28 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 17
2686) Masa sayısı: 28 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 16
2687) Masa sayısı: 28 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 15
2688) Masa sayısı: 28 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 14
2689) Masa sayısı: 28 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -14
2690) Masa sayısı: 28 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 7
2691) Masa sayısı: 28 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 17
2692) Masa sayısı: 28 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 16
2693) Masa sayısı: 28 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 15
2694) Masa sayısı: 28 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 14
2695) Masa sayısı: 28 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 13
2696) Masa sayısı: 28 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -15
2697) Masa sayısı: 28 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 6
2698) Masa sayısı: 28 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 16
2699) Masa sayısı: 28 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 15
2700) Masa sayısı: 28 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 14
2701) Masa sayısı: 28 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 13
2702) Masa sayısı: 28 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 12
2703) Masa sayısı: 28 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -16
2704) Masa sayısı: 28 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 5
2705) Masa sayısı: 28 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 15
2706) Masa sayısı: 28 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 14
2707) Masa sayısı: 28 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 13
2708) Masa sayısı: 28 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 12
2709) Masa sayısı: 28 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 11
2710) Masa sayısı: 28 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -17
2711) Masa sayısı: 28 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 4
2712) Masa sayısı: 28 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 14
2713) Masa sayısı: 28 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 13
2714) Masa sayısı: 28 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 12
2715) Masa sayısı: 28 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 11
2716) Masa sayısı: 28 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 10
2717) Masa sayısı: 28 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -18
2718) Masa sayısı: 28 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 3
2719) Masa sayısı: 28 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 13
2720) Masa sayısı: 28 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 12
2721) Masa sayısı: 28 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 11
2722) Masa sayısı: 28 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 10
2723) Masa sayısı: 28 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 9
2724) Masa sayısı: 28 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -19
2725) Masa sayısı: 28 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 2
2726) Masa sayısı: 28 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 12
2727) Masa sayısı: 28 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 11
2728) Masa sayısı: 28 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 10
2729) Masa sayısı: 28 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 9
2730) Masa sayısı: 28 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 8
2731) Masa sayısı: 28 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -20
2732) Masa sayısı: 28 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 1
2733) Masa sayısı: 28 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 11
2734) Masa sayısı: 28 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 10
2735) Masa sayısı: 28 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 9
2736) Masa sayısı: 28 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 8
2737) Masa sayısı: 28 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 7
2738) Masa sayısı: 28 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -21
2739) Masa sayısı: 28 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 0
2740) Masa sayısı: 28 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 10
2741) Masa sayısı: 28 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 9
2742) Masa sayısı: 28 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 8
2743) Masa sayısı: 28 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 7
2744) Masa sayısı: 28 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 6
2745) Masa sayısı: 29 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 14 | Kazanç: -17
2746) Masa sayısı: 29 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 14 | Kazanç: -18
2747) Masa sayısı: 29 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 14 | Kazanç: -19
2748) Masa sayısı: 29 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 14 | Kazanç: -20
2749) Masa sayısı: 29 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 14 | Kazanç: -21
2750) Masa sayısı: 29 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 14 | Kazanç: -22
2751) Masa sayısı: 29 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 14 | Kazanç: -23
2752) Masa sayısı: 29 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -10
2753) Masa sayısı: 29 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 28 | Kazanç: -5
2754) Masa sayısı: 29 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 28 | Kazanç: -6
2755) Masa sayısı: 29 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 28 | Kazanç: -7
2756) Masa sayısı: 29 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 28 | Kazanç: -8
2757) Masa sayısı: 29 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 28 | Kazanç: -9
2758) Masa sayısı: 29 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 28 | Kazanç: -10
2759) Masa sayısı: 29 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -11
2760) Masa sayısı: 29 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 41 | Kazanç: 7
2761) Masa sayısı: 29 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 42 | Kazanç: 7
2762) Masa sayısı: 29 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 42 | Kazanç: 6
2763) Masa sayısı: 29 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 42 | Kazanç: 5
2764) Masa sayısı: 29 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 42 | Kazanç: 4
2765) Masa sayısı: 29 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 42 | Kazanç: 3
2766) Masa sayısı: 29 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -12
2767) Masa sayısı: 29 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 9
2768) Masa sayısı: 29 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 52 | Kazanç: 16
2769) Masa sayısı: 29 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 52 | Kazanç: 15
2770) Masa sayısı: 29 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 52 | Kazanç: 14
2771) Masa sayısı: 29 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 52 | Kazanç: 13
2772) Masa sayısı: 29 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 52 | Kazanç: 12
2773) Masa sayısı: 29 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -13
2774) Masa sayısı: 29 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 8
2775) Masa sayısı: 29 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 18
2776) Masa sayısı: 29 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 17
2777) Masa sayısı: 29 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 16
2778) Masa sayısı: 29 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 15
2779) Masa sayısı: 29 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 14
2780) Masa sayısı: 29 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -14
2781) Masa sayısı: 29 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 7
2782) Masa sayısı: 29 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 17
2783) Masa sayısı: 29 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 16
2784) Masa sayısı: 29 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 15
2785) Masa sayısı: 29 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 14
2786) Masa sayısı: 29 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 55 | Kazanç: 13
2787) Masa sayısı: 29 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 22 | Kazanç: -15
2788) Masa sayısı: 29 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 44 | Kazanç: 6
2789) Masa sayısı: 29 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 55 | Kazanç: 16
2790) Masa sayısı: 29 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 55 | Kazanç: 15
2791) Masa sayısı: 29 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 55 | Kazanç: 14
2792) Masa sayısı: 29 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 55 | Kazanç: 13
