Simülasyon süresi: 200 sn
Müşteri gelme aralığı: 5 sn
Tek seferde gelen toplam müşteri sayısı: 9
Tek seferde gelen önemli müşteri sayısı: 9

Yapılan toplam hesaplama sayısı: 4312
1) Masa sayısı: 1 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 20 | Kazanç: 17
2345) Masa sayısı: 24 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 307
2346) Masa sayısı: 24 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 57
2347) Masa sayısı: 24 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 152
2348) Masa sayısı: 24 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 247
2349) Masa sayısı: 24 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 305
2350) Masa sayısı: 24 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 308
2351) Masa sayısı: 24 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 307
2352) Masa sayısı: 24 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 306
2353) Masa sayısı: 25 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 64 | Kazanç: 37
2354) Masa sayısı: 25 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 64 | Kazanç: 36
2355) Masa sayısı: 25 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 64 | Kazanç: 35
2356) Masa sayısı: 25 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 64 | Kazanç: 34
2357) Masa sayısı: 25 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 64 | Kazanç: 33
2358) Masa sayısı: 25 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 64 | Kazanç: 32
2359) Masa sayısı: 25 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 64 | Kazanç: 31
2360) Masa sayısı: 25 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 68
2361) Masa sayısı: 25 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 128 | Kazanç: 99
2362) Masa sayısı: 25 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 128 | Kazanç: 98
2363) Masa sayısı: 25 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 128 | Kazanç: 97
2364) Masa sayısı: 25 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 128 | Kazanç: 96
2365) Masa sayısı: 25 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 128 | Kazanç: 95
2366) Masa sayısı: 25 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 128 | Kazanç: 94
2367) Masa sayısı: 25 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 67
2368) Masa sayısı: 25 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 191 | Kazanç: 161
2369) Masa sayısı: 25 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 192 | Kazanç: 161
2370) Masa sayısı: 25 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 192 | Kazanç: 160
2371) Masa sayısı: 25 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 192 | Kazanç: 159
2372) Masa sayısı: 25 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 192 | Kazanç: 158
2373) Masa sayısı: 25 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 192 | Kazanç: 157
2374) Masa sayısı: 25 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 66
2375) Masa sayısı: 25 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 161
2376) Masa sayısı: 25 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 256 | Kazanç: 224
2377) Masa sayısı: 25 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 256 | Kazanç: 223
2378) Masa sayısı: 25 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 256 | Kazanç: 222
2379) Masa sayısı: 25 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 256 | Kazanç: 221
2380) Masa sayısı: 25 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 256 | Kazanç: 220
2381) Masa sayısı: 25 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 65
2382) Masa sayısı: 25 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 160
2383) Masa sayısı: 25 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 287 | Kazanç: 254
2384) Masa sayısı: 25 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 319 | Kazanç: 285
2385) Masa sayısı: 25 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 319 | Kazanç: 284
2386) Masa sayısı: 25 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 319 | Kazanç: 283
2387) Masa sayısı: 25 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 319 | Kazanç: 282
2388) Masa sayısı: 25 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 64
2389) Masa sayısı: 25 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 159
2390) Masa sayısı: 25 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 254
2391) Masa sayısı: 25 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 345 | Kazanç: 310
2392) Masa sayısı: 25 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 345 | Kazanç: 309
2393) Masa sayısı: 25 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 345 | Kazanç: 308
2394) Masa sayısı: 25 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 345 | Kazanç: 307
2395) Masa sayısı: 25 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 63
2396) Masa sayısı: 25 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 158
2397) Masa sayısı: 25 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 253
2398) Masa sayısı: 25 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 311
2399) Masa sayısı: 25 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 347 | Kazanç: 310
2400) Masa sayısı: 25 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 347 | Kazanç: 309
2401) Masa sayısı: 25 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 347 | Kazanç: 308
2402) Masa sayısı: 25 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 62
2403) Masa sayısı: 25 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 157
2404) Masa sayısı: 25 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 252
2405) Masa sayısı: 25 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 310
2406) Masa sayısı: 25 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 349 | Kazanç: 311
2407) Masa sayısı: 25 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 349 | Kazanç: 310
2408) Masa sayısı: 25 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 349 | Kazanç: 309
2409) Masa sayısı: 25 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 61
2410) Masa sayısı: 25 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 156
2411) Masa sayısı: 25 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 251
2412) Masa sayısı: 25 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 309
2413) Masa sayısı: 25 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 312
2414) Masa sayısı: 25 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 311
2415) Masa sayısı: 25 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 310
2416) Masa sayısı: 25 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 60
2417) Masa sayısı: 25 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 155
2418) Masa sayısı: 25 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 250
2419) Masa sayısı: 25 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 308
2420) Masa sayısı: 25 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 311
2421) Masa sayısı: 25 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 310
2422) Masa sayısı: 25 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 309
2423) Masa sayısı: 25 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 59
2424) Masa sayısı: 25 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 154
2425) Masa sayısı: 25 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 249
2426) Masa sayısı: 25 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 307
2427) Masa sayısı: 25 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 310
2428) Masa sayısı: 25 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 309
2429) Masa sayısı: 25 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 308
2430) Masa sayısı: 25 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 58
2431) Masa sayısı: 25 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 153
2432) Masa sayısı: 25 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 248
2433) Masa sayısı: 25 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 306
2434) Masa sayısı: 25 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 309
2435) Masa sayısı: 25 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 308
2436) Masa sayısı: 25 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 307
2437) Masa sayısı: 25 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 57
2438) Masa sayısı: 25 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 152
2439) Masa sayısı: 25 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 247
2440) Masa sayısı: 25 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 305
2441) Masa sayısı: 25 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 308
2442) Masa sayısı: 25 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 307
2443) Masa sayısı: 25 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 306
2444) Masa sayısı: 25 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 56
2445) Masa sayısı: 25 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 151
2446) Masa sayısı: 25 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 246
2447) Masa sayısı: 25 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 304
2448) Masa sayısı: 25 | Garson sayısı: 14 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 307
2449) Masa sayısı: 25 | Garson sayısı: 14 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 306
2450) Masa sayısı: 25 | Garson sayısı: 14 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 305
2451) Masa sayısı: 26 | Garson sayısı: 1 | Aşçı sayısı: 1 | Müşteri sayısı: 64 | Kazanç: 36
2452) Masa sayısı: 26 | Garson sayısı: 1 | Aşçı sayısı: 2 | Müşteri sayısı: 64 | Kazanç: 35
2453) Masa sayısı: 26 | Garson sayısı: 1 | Aşçı sayısı: 3 | Müşteri sayısı: 64 | Kazanç: 34
2454) Masa sayısı: 26 | Garson sayısı: 1 | Aşçı sayısı: 4 | Müşteri sayısı: 64 | Kazanç: 33
2455) Masa sayısı: 26 | Garson sayısı: 1 | Aşçı sayısı: 5 | Müşteri sayısı: 64 | Kazanç: 32
2456) Masa sayısı: 26 | Garson sayısı: 1 | Aşçı sayısı: 6 | Müşteri sayısı: 64 | Kazanç: 31
2457) Masa sayısı: 26 | Garson sayısı: 1 | Aşçı sayısı: 7 | Müşteri sayısı: 64 | Kazanç: 30
2458) Masa sayısı: 26 | Garson sayısı: 2 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 67
2459) Masa sayısı: 26 | Garson sayısı: 2 | Aşçı sayısı: 2 | Müşteri sayısı: 128 | Kazanç: 98
2460) Masa sayısı: 26 | Garson sayısı: 2 | Aşçı sayısı: 3 | Müşteri sayısı: 128 | Kazanç: 97
2461) Masa sayısı: 26 | Garson sayısı: 2 | Aşçı sayısı: 4 | Müşteri sayısı: 128 | Kazanç: 96
2462) Masa sayısı: 26 | Garson sayısı: 2 | Aşçı sayısı: 5 | Müşteri sayısı: 128 | Kazanç: 95
2463) Masa sayısı: 26 | Garson sayısı: 2 | Aşçı sayısı: 6 | Müşteri sayısı: 128 | Kazanç: 94
2464) Masa sayısı: 26 | Garson sayısı: 2 | Aşçı sayısı: 7 | Müşteri sayısı: 128 | Kazanç: 93
2465) Masa sayısı: 26 | Garson sayısı: 3 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 66
2466) Masa sayısı: 26 | Garson sayısı: 3 | Aşçı sayısı: 2 | Müşteri sayısı: 191 | Kazanç: 160
2467) Masa sayısı: 26 | Garson sayısı: 3 | Aşçı sayısı: 3 | Müşteri sayısı: 192 | Kazanç: 160
2468) Masa sayısı: 26 | Garson sayısı: 3 | Aşçı sayısı: 4 | Müşteri sayısı: 192 | Kazanç: 159
2469) Masa sayısı: 26 | Garson sayısı: 3 | Aşçı sayısı: 5 | Müşteri sayısı: 192 | Kazanç: 158
2470) Masa sayısı: 26 | Garson sayısı: 3 | Aşçı sayısı: 6 | Müşteri sayısı: 192 | Kazanç: 157
2471) Masa sayısı: 26 | Garson sayısı: 3 | Aşçı sayısı: 7 | Müşteri sayısı: 192 | Kazanç: 156
2472) Masa sayısı: 26 | Garson sayısı: 4 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 65
2473) Masa sayısı: 26 | Garson sayısı: 4 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 160
2474) Masa sayısı: 26 | Garson sayısı: 4 | Aşçı sayısı: 3 | Müşteri sayısı: 256 | Kazanç: 223
2475) Masa sayısı: 26 | Garson sayısı: 4 | Aşçı sayısı: 4 | Müşteri sayısı: 256 | Kazanç: 222
2476) Masa sayısı: 26 | Garson sayısı: 4 | Aşçı sayısı: 5 | Müşteri sayısı: 256 | Kazanç: 221
2477) Masa sayısı: 26 | Garson sayısı: 4 | Aşçı sayısı: 6 | Müşteri sayısı: 256 | Kazanç: 220
2478) Masa sayısı: 26 | Garson sayısı: 4 | Aşçı sayısı: 7 | Müşteri sayısı: 256 | Kazanç: 219
2479) Masa sayısı: 26 | Garson sayısı: 5 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 64
2480) Masa sayısı: 26 | Garson sayısı: 5 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 159
2481) Masa sayısı: 26 | Garson sayısı: 5 | Aşçı sayısı: 3 | Müşteri sayısı: 287 | Kazanç: 253
2482) Masa sayısı: 26 | Garson sayısı: 5 | Aşçı sayısı: 4 | Müşteri sayısı: 319 | Kazanç: 284
2483) Masa sayısı: 26 | Garson sayısı: 5 | Aşçı sayısı: 5 | Müşteri sayısı: 319 | Kazanç: 283
2484) Masa sayısı: 26 | Garson sayısı: 5 | Aşçı sayısı: 6 | Müşteri sayısı: 319 | Kazanç: 282
2485) Masa sayısı: 26 | Garson sayısı: 5 | Aşçı sayısı: 7 | Müşteri sayısı: 319 | Kazanç: 281
2486) Masa sayısı: 26 | Garson sayısı: 6 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 63
2487) Masa sayısı: 26 | Garson sayısı: 6 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 158
2488) Masa sayısı: 26 | Garson sayısı: 6 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 253
2489) Masa sayısı: 26 | Garson sayısı: 6 | Aşçı sayısı: 4 | Müşteri sayısı: 345 | Kazanç: 309
2490) Masa sayısı: 26 | Garson sayısı: 6 | Aşçı sayısı: 5 | Müşteri sayısı: 345 | Kazanç: 308
2491) Masa sayısı: 26 | Garson sayısı: 6 | Aşçı sayısı: 6 | Müşteri sayısı: 345 | Kazanç: 307
2492) Masa sayısı: 26 | Garson sayısı: 6 | Aşçı sayısı: 7 | Müşteri sayısı: 345 | Kazanç: 306
2493) Masa sayısı: 26 | Garson sayısı: 7 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 62
2494) Masa sayısı: 26 | Garson sayısı: 7 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 157
2495) Masa sayısı: 26 | Garson sayısı: 7 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 252
2496) Masa sayısı: 26 | Garson sayısı: 7 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 310
2497) Masa sayısı: 26 | Garson sayısı: 7 | Aşçı sayısı: 5 | Müşteri sayısı: 347 | Kazanç: 309
2498) Masa sayısı: 26 | Garson sayısı: 7 | Aşçı sayısı: 6 | Müşteri sayısı: 347 | Kazanç: 308
2499) Masa sayısı: 26 | Garson sayısı: 7 | Aşçı sayısı: 7 | Müşteri sayısı: 347 | Kazanç: 307
2500) Masa sayısı: 26 | Garson sayısı: 8 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 61
2501) Masa sayısı: 26 | Garson sayısı: 8 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 156
2502) Masa sayısı: 26 | Garson sayısı: 8 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 251
2503) Masa sayısı: 26 | Garson sayısı: 8 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 309
2504) Masa sayısı: 26 | Garson sayısı: 8 | Aşçı sayısı: 5 | Müşteri sayısı: 349 | Kazanç: 310
2505) Masa sayısı: 26 | Garson sayısı: 8 | Aşçı sayısı: 6 | Müşteri sayısı: 349 | Kazanç: 309
2506) Masa sayısı: 26 | Garson sayısı: 8 | Aşçı sayısı: 7 | Müşteri sayısı: 349 | Kazanç: 308
2507) Masa sayısı: 26 | Garson sayısı: 9 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 60
2508) Masa sayısı: 26 | Garson sayısı: 9 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 155
2509) Masa sayısı: 26 | Garson sayısı: 9 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 250
2510) Masa sayısı: 26 | Garson sayısı: 9 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 308
2511) Masa sayısı: 26 | Garson sayısı: 9 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 311
2512) Masa sayısı: 26 | Garson sayısı: 9 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 310
2513) Masa sayısı: 26 | Garson sayısı: 9 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 309
2514) Masa sayısı: 26 | Garson sayısı: 10 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 59
2515) Masa sayısı: 26 | Garson sayısı: 10 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 154
2516) Masa sayısı: 26 | Garson sayısı: 10 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 249
2517) Masa sayısı: 26 | Garson sayısı: 10 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 307
2518) Masa sayısı: 26 | Garson sayısı: 10 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 310
2519) Masa sayısı: 26 | Garson sayısı: 10 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 309
2520) Masa sayısı: 26 | Garson sayısı: 10 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 308
2521) Masa sayısı: 26 | Garson sayısı: 11 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 58
2522) Masa sayısı: 26 | Garson sayısı: 11 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 153
2523) Masa sayısı: 26 | Garson sayısı: 11 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 248
2524) Masa sayısı: 26 | Garson sayısı: 11 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 306
2525) Masa sayısı: 26 | Garson sayısı: 11 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 309
2526) Masa sayısı: 26 | Garson sayısı: 11 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 308
2527) Masa sayısı: 26 | Garson sayısı: 11 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 307
2528) Masa sayısı: 26 | Garson sayısı: 12 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 57
2529) Masa sayısı: 26 | Garson sayısı: 12 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 152
2530) Masa sayısı: 26 | Garson sayısı: 12 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 247
2531) Masa sayısı: 26 | Garson sayısı: 12 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 305
2532) Masa sayısı: 26 | Garson sayısı: 12 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 308
2533) Masa sayısı: 26 | Garson sayısı: 12 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 307
2534) Masa sayısı: 26 | Garson sayısı: 12 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 306
2535) Masa sayısı: 26 | Garson sayısı: 13 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 56
2536) Masa sayısı: 26 | Garson sayısı: 13 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 151
2537) Masa sayısı: 26 | Garson sayısı: 13 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 246
2538) Masa sayısı: 26 | Garson sayısı: 13 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 304
2539) Masa sayısı: 26 | Garson sayısı: 13 | Aşçı sayısı: 5 | Müşteri sayısı: 351 | Kazanç: 307
2540) Masa sayısı: 26 | Garson sayısı: 13 | Aşçı sayısı: 6 | Müşteri sayısı: 351 | Kazanç: 306
2541) Masa sayısı: 26 | Garson sayısı: 13 | Aşçı sayısı: 7 | Müşteri sayısı: 351 | Kazanç: 305
2542) Masa sayısı: 26 | Garson sayısı: 14 | Aşçı sayısı: 1 | Müşteri sayısı: 96 | Kazanç: 55
2543) Masa sayısı: 26 | Garson sayısı: 14 | Aşçı sayısı: 2 | Müşteri sayısı: 192 | Kazanç: 150
2544) Masa sayısı: 26 | Garson sayısı: 14 | Aşçı sayısı: 3 | Müşteri sayısı: 288 | Kazanç: 245
2545) Masa sayısı: 26 | Garson sayısı: 14 | Aşçı sayısı: 4 | Müşteri sayısı: 347 | Kazanç: 303
